Type,Rating
Paid,4.6
Paid,3.5
Paid,NaN
Paid,4.8
Paid,4.8
Paid,4.3
Paid,5
Paid,NaN
Paid,5
Paid,4.2
Paid,4
Paid,4.6
Paid,2.3
Paid,4.2
Paid,NaN
Paid,4.2
Paid,4.5
Paid,4.2
Paid,4.4
Paid,4.2
Paid,5
Paid,4.5
Paid,NaN
Paid,4.5
Paid,4.6
Paid,4.5
Paid,4.1
Paid,5
Paid,4.1
Paid,3.9
Paid,4.9
Paid,4.6
Paid,NaN
Paid,4.8
Paid,4.6
Paid,3.9
Paid,4.4
Paid,4.6
Paid,4.3
Paid,4.5
Paid,4.5
Paid,3.8
Paid,4
Paid,4.7
Paid,4.8
Paid,4.7
Paid,4
Paid,4.6
Paid,3.7
Paid,4.3
Paid,4.4
Paid,3
Paid,4.4
Paid,NaN
Paid,4.4
Paid,3.9
Paid,3.3
Paid,NaN
Paid,4.6
Paid,NaN
Paid,2.4
Paid,NaN
Paid,4.8
Paid,4.5
Paid,4.2
Paid,NaN
Paid,4
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.7
Paid,3.4
Paid,NaN
Paid,4.4
Paid,5
Paid,4.7
Paid,3.1
Paid,4.4
Paid,4.3
Paid,4.6
Paid,4.4
Paid,5
Paid,4.4
Paid,4.7
Paid,4
Paid,NaN
Paid,NaN
Paid,4.7
Paid,NaN
Paid,4.3
Paid,4.4
Paid,NaN
Paid,4.5
Paid,4.8
Paid,4.7
Paid,4.6
Paid,4.3
Paid,NaN
Paid,4.4
Paid,NaN
Paid,4.4
Paid,4.2
Paid,NaN
Paid,4.8
Paid,4.1
Paid,3.8
Paid,4.8
Paid,4.8
Paid,4.6
Paid,3.6
Paid,4.3
Paid,4.7
Paid,4.2
Paid,4.3
Paid,4.2
Paid,NaN
Paid,4.6
Paid,3.6
Paid,NaN
Paid,NaN
Paid,4.6
Paid,3.7
Paid,4.7
Paid,4.6
Paid,NaN
Paid,4.3
Paid,4.8
Paid,3.4
Paid,4.7
Paid,NaN
Paid,4.2
Paid,4.5
Paid,NaN
Paid,4.6
Paid,4.4
Paid,4.8
Paid,4.4
Paid,4.4
Paid,4.3
Paid,3
Paid,4.5
Paid,4.8
Paid,4
Paid,4.7
Paid,4.6
Paid,4.3
Paid,4.6
Paid,4.3
Paid,4.3
Paid,4.4
Paid,3.8
Paid,5
Paid,3.4
Paid,4.3
Paid,4.4
Paid,5
Paid,4.5
Paid,4.3
Paid,3.8
Paid,NaN
Paid,4.3
Paid,4.7
Paid,4.2
Paid,4.6
Paid,1
Paid,3.4
Paid,4.3
Paid,4.3
Paid,4.1
Paid,4.4
Paid,4.3
Paid,4.5
Paid,4.7
Paid,4.5
Paid,NaN
Paid,4.6
Paid,3.9
Paid,4.5
Paid,4.5
Paid,4.4
Paid,4.4
Paid,3
Paid,NaN
Paid,4.6
Paid,4.7
Paid,NaN
Paid,4.7
Paid,4.7
Paid,NaN
Paid,4.6
Paid,4.6
Paid,4.5
Paid,4.6
Paid,4.7
Paid,2.7
Paid,NaN
Paid,NaN
Paid,4.4
Paid,4.6
Paid,3.8
Paid,3.7
Paid,4.4
Paid,4.3
Paid,4.7
Paid,4.7
Paid,3.9
Paid,4.1
Paid,4.3
Paid,NaN
Paid,NaN
Paid,4.5
Paid,4.7
Paid,4.2
Paid,4.2
Paid,4.1
Paid,4.4
Paid,4.3
Paid,3.9
Paid,4.5
Paid,NaN
Paid,4.6
Paid,4.4
Paid,3.8
Paid,4.4
Paid,4.5
Paid,NaN
Paid,NaN
Paid,4.2
Paid,4.6
Paid,4.6
Paid,4.7
Paid,NaN
Paid,4.2
Paid,4.1
Paid,4.4
Paid,4.2
Paid,4.4
Paid,4.3
Paid,4.2
Paid,3.5
Paid,4.6
Paid,4.7
Paid,4.7
Paid,3.6
Paid,NaN
Paid,3.9
Paid,3
Paid,4.2
Paid,4.4
Paid,4.4
Paid,4.5
Paid,3.7
Paid,4.7
Paid,4.9
Paid,4.6
Paid,4.4
Paid,3.7
Paid,4.5
Paid,4.6
Paid,4
Paid,4.6
Paid,4.2
Paid,5
Paid,4.4
Paid,3.9
Paid,4.6
Paid,4.6
Paid,4.8
Paid,4.1
Paid,4.4
Paid,3
Paid,4.8
Paid,NaN
Paid,4.6
Paid,4.7
Paid,3.8
Paid,3.8
Paid,4
Paid,4.2
Paid,NaN
Paid,4.2
Paid,4.9
Paid,4.7
Paid,4.7
Paid,4.6
Paid,4.2
Paid,4.2
Paid,4.2
Paid,4.7
Paid,4.3
Paid,4.5
Paid,4.4
Paid,4.5
Paid,4.4
Paid,3.2
Paid,4.4
Paid,2.5
Paid,4.3
Paid,4.6
Paid,4.4
Paid,4.6
Paid,4.4
Paid,4.2
Paid,4.6
Paid,4.6
Paid,4.4
Paid,4.8
Paid,4.5
Paid,4.1
Paid,4.2
Paid,4.3
Paid,4.5
Paid,5
Paid,4.4
Paid,4.2
Paid,3.6
Paid,2.4
Paid,NaN
Paid,4.3
Paid,4.3
Paid,4.9
Paid,4.8
Paid,NaN
Paid,4.7
Paid,NaN
Paid,4.7
Paid,4.5
Paid,4.6
Paid,4.3
Paid,4.6
Paid,4.5
Paid,4.4
Paid,4.7
Paid,3.8
Paid,4.7
Paid,4
Paid,NaN
Paid,4.2
Paid,4.4
Paid,4.5
Paid,4.6
Paid,4.6
Paid,4.8
Paid,4.7
Paid,4.4
Paid,4.4
Paid,4.8
Paid,3.3
Paid,4.1
Paid,4.5
Paid,2
Paid,3.4
Paid,3.8
Paid,NaN
Paid,4.1
Paid,NaN
Paid,4.7
Paid,4.8
Paid,4.7
Paid,4.8
Paid,4.6
Paid,4.1
Paid,4.9
Paid,4.4
Paid,4.5
Paid,4.6
Paid,4.4
Paid,4.2
Paid,4.7
Paid,3.9
Paid,4.5
Paid,4.2
Paid,4.7
Paid,4.4
Paid,4.4
Paid,4.5
Paid,4.2
Paid,4.5
Paid,4.6
Paid,4.8
Paid,4.1
Paid,4.4
Paid,4.4
Paid,4.1
Paid,4.3
Paid,4.5
Paid,3.9
Paid,5
Paid,4
Paid,2.9
Paid,5
Paid,4.5
Paid,4.7
Paid,4.6
Paid,4.5
Paid,4.1
Paid,4.6
Paid,1.7
Paid,4.1
Paid,3
Paid,4.5
Paid,5
Paid,4.7
Paid,4.1
Paid,4.4
Paid,3.7
Paid,3.9
Paid,3.9
Paid,4.8
Paid,4.2
Paid,NaN
Paid,3
Paid,4.5
Paid,4.6
Paid,3.8
Paid,4.6
Paid,4
Paid,4.3
Paid,3.7
Paid,4.3
Paid,NaN
Paid,4.7
Paid,2.7
Paid,2.9
Paid,3.3
Paid,2.9
Paid,3.5
Paid,2.8
Paid,NaN
Paid,4.6
Paid,4.6
Paid,4.4
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.7
Paid,4.6
Paid,4.6
Paid,3.9
Paid,4.6
Paid,NaN
Paid,4.4
Paid,4.4
Paid,4.4
Paid,4.6
Paid,4.5
Paid,3.3
Paid,4.7
Paid,4.2
Paid,NaN
Paid,4.5
Paid,4.6
Paid,NaN
Paid,4.2
Paid,NaN
Paid,NaN
Paid,NaN
Paid,3.8
Paid,NaN
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.2
Paid,NaN
Paid,NaN
Paid,3.4
Paid,NaN
Paid,NaN
Paid,NaN
Paid,NaN
Paid,2.6
Paid,4.2
Paid,4.5
Paid,4.8
Paid,4.8
Paid,4.5
Paid,4.1
Paid,4.5
Paid,4.6
Paid,4.4
Paid,4.8
Paid,4.7
Paid,3.8
Paid,4.7
Paid,4.2
Paid,3.5
Paid,4.5
Paid,4.5
Paid,4.4
Paid,4.6
Paid,4.5
Paid,4.4
Paid,3.7
Paid,NaN
Paid,4.3
Paid,NaN
Paid,3.1
Paid,3.6
Paid,3.9
Paid,4.2
Paid,4.2
Paid,4.5
Paid,4.5
Paid,4.6
Paid,4.4
Paid,2.6
Paid,4.5
Paid,4.6
Paid,4.3
Paid,NaN
Paid,4.8
Paid,4.7
Paid,4.5
Paid,4.3
Paid,3.3
Paid,NaN
Paid,NaN
Paid,4.2
Paid,3.8
Paid,NaN
Paid,NaN
Paid,4.2
Paid,4.5
Paid,4.5
Paid,4.8
Paid,3.6
Paid,3.4
Paid,4.1
Paid,4.5
Paid,4.1
Paid,4.5
Paid,4.5
Paid,4.4
Paid,4.4
Paid,4.3
Paid,3.6
Paid,4.6
Paid,NaN
Paid,4.3
Paid,4.6
Paid,4
Paid,4.1
Paid,NaN
Paid,4
Paid,4.1
Paid,4.3
Paid,4.7
Paid,4.8
Paid,4.7
Paid,4.4
Paid,3.9
Paid,3.4
Paid,4.7
Paid,4.4
Paid,4.4
Paid,3.8
Paid,4.6
Paid,2.9
Paid,4.6
Paid,4.7
Paid,NaN
Paid,4.8
Paid,4.8
Paid,NaN
Paid,3.5
Paid,5
Paid,4.5
Paid,4.5
Paid,4.2
Paid,NaN
Paid,4.5
Paid,4.2
Paid,NaN
Paid,4.5
Paid,NaN
Paid,NaN
Paid,3.4
Paid,4.2
Paid,3.4
Paid,4.2
Paid,4.1
Paid,5
Paid,NaN
Paid,NaN
Paid,3.5
Paid,3.5
Paid,4.2
Paid,4
Paid,NaN
Paid,NaN
Paid,NaN
Paid,4.6
Paid,4.6
Paid,NaN
Paid,NaN
Paid,NaN
Paid,NaN
Paid,3.8
Paid,2.9
Paid,3.6
Paid,NaN
Paid,4.3
Paid,3.8
Paid,3.8
Paid,4
Paid,4.1
Paid,3.8
Paid,3.5
Paid,4.4
Paid,4.1
Paid,4.3
Paid,4
Paid,NaN
Paid,3.6
